Name,Roll_No,Batch,Semester,MATH101,PHY101,CHEM101,ENG101,CS101,MATH102,PHY102,EE101,ME101,CS102,MATH201,CS201,CS202,CS203,CS204,MATH202,CS205,CS206,CS207,CS208,MGT101,CS301,CS302,CS303,CS304,CS305,CS306,CS307,CS308,CS309,CS310,CS401,CS402,CS403,CS404,CS405,CS406,CS407,CS408,MGT201
Rajesh Desai,2023057,2023-27,3,,,,,,,,,,,75.61,78.67,98.82,85.44,64.71,,,,,,,,,,,,,,,,,,,,,,,,,
Rajesh Desai,2023057,2023-27,4,,,,,,,,,,,,,,,,46.51,37.37,44.87,49.33,63.63,46.1,,,,,,,,,,,,,,,,,,,
Sneha Chatterjee,2023058,2023-27,1,100.0,100.0,88.94,66.46,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sneha Chatterjee,2023058,2023-27,2,,,,,,84.92,100.0,94.32,91.41,96.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sneha Chatterjee,2023058,2023-27,3,,,,,,,,,,,50.07,70.01,86.97,66.92,72.77,,,,,,,,,,,,,,,,,,,,,,,,,
Sneha Chatterjee,2023058,2023-27,4,,,,,,,,,,,,,,,,72.17,71.14,45.49,55.8,47.52,60.48,,,,,,,,,,,,,,,,,,,
Meera Mishra,2023059,2023-27,1,85.76,80.96,100.0,67.37,60.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Mishra,2023059,2023-27,2,,,,,,48.42,49.18,54.09,54.88,54.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Mishra,2023059,2023-27,3,,,,,,,,,,,72.71,75.98,86.72,70.11,75.13,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Mishra,2023059,2023-27,4,,,,,,,,,,,,,,,,56.07,51.64,78.95,80.41,96.13,77.07,,,,,,,,,,,,,,,,,,,
Aryan Mukherjee,2023060,2023-27,1,80.34,85.27,98.97,61.06,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Mukherjee,2023060,2023-27,2,,,,,,100.0,100.0,95.74,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Mukherjee,2023060,2023-27,3,,,,,,,,,,,25.05,25.77,44.96,45.46,39.98,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Mukherjee,2023060,2023-27,4,,,,,,,,,,,,,,,,80.72,94.38,82.45,82.94,79.71,89.21,,,,,,,,,,,,,,,,,,,
Lakshmi Rao,2023061,2023-27,1,73.45,52.36,52.69,70.56,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshmi Rao,2023061,2023-27,2,,,,,,72.09,57.12,61.19,77.18,78.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshmi Rao,2023061,2023-27,3,,,,,,,,,,,90.76,100.0,84.1,84.52,70.08,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshmi Rao,2023061,2023-27,4,,,,,,,,,,,,,,,,86.45,93.83,85.99,100.0,91.34,82.04,,,,,,,,,,,,,,,,,,,
Reyansh Nair,2023062,2023-27,1,62.29,68.25,55.56,62.39,78.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reyansh Nair,2023062,2023-27,2,,,,,,25.72,40.51,35.1,60.45,58.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reyansh Nair,2023062,2023-27,3,,,,,,,,,,,62.55,64.47,51.01,42.03,56.86,,,,,,,,,,,,,,,,,,,,,,,,,
Reyansh Nair,2023062,2023-27,4,,,,,,,,,,,,,,,,63.05,71.83,59.9,55.89,68.5,71.27,,,,,,,,,,,,,,,,,,,
Anika Nair,2023063,2023-27,1,61.63,34.65,46.57,49.77,45.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anika Nair,2023063,2023-27,2,,,,,,80.23,53.02,85.94,65.9,62.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anika Nair,2023063,2023-27,3,,,,,,,,,,,100.0,67.21,65.94,69.59,77.47,,,,,,,,,,,,,,,,,,,,,,,,,
Anika Nair,2023063,2023-27,4,,,,,,,,,,,,,,,,44.34,61.05,45.63,41.19,37.93,53.1,,,,,,,,,,,,,,,,,,,
Arjun Das,2023064,2023-27,1,76.08,76.95,60.18,57.5,67.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Das,2023064,2023-27,2,,,,,,78.36,81.16,73.2,90.51,93.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Das,2023064,2023-27,3,,,,,,,,,,,45.2,36.28,40.76,55.26,42.42,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Das,2023064,2023-27,4,,,,,,,,,,,,,,,,49.21,67.36,65.04,58.2,63.6,67.29,,,,,,,,,,,,,,,,,,,
Naina Menon,2023065,2023-27,1,43.01,75.83,51.44,56.81,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naina Menon,2023065,2023-27,2,,,,,,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naina Menon,2023065,2023-27,3,,,,,,,,,,,52.7,38.37,62.58,53.67,57.34,,,,,,,,,,,,,,,,,,,,,,,,,
Naina Menon,2023065,2023-27,4,,,,,,,,,,,,,,,,59.34,65.88,51.37,59.43,54.41,54.1,,,,,,,,,,,,,,,,,,,
Arjun Jain,2023066,2023-27,1,51.75,31.49,49.99,49.04,25.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Jain,2023066,2023-27,2,,,,,,79.28,71.18,53.36,56.25,47.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Jain,2023066,2023-27,3,,,,,,,,,,,69.31,56.16,63.27,76.7,65.17,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Jain,2023066,2023-27,4,,,,,,,,,,,,,,,,58.24,61.17,77.52,71.47,68.89,77.78,,,,,,,,,,,,,,,,,,,
Rohan Verma,2023067,2023-27,1,91.67,72.61,72.91,64.2,72.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Verma,2023067,2023-27,2,,,,,,97.47,94.07,66.53,95.3,66.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Verma,2023067,2023-27,3,,,,,,,,,,,79.79,90.5,70.15,95.18,68.82,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Verma,2023067,2023-27,4,,,,,,,,,,,,,,,,49.99,42.43,60.92,78.03,86.64,60.94,,,,,,,,,,,,,,,,,,,
Arjun Das,2023068,2023-27,1,89.07,91.74,83.33,88.7,92.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Das,2023068,2023-27,2,,,,,,60.55,60.74,69.59,50.66,60.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Das,2023068,2023-27,3,,,,,,,,,,,100.0,100.0,98.92,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Das,2023068,2023-27,4,,,,,,,,,,,,,,,,73.89,80.25,100.0,90.63,86.69,80.86,,,,,,,,,,,,,,,,,,,
Shreya Pillai,2023069,2023-27,1,47.65,82.59,61.45,61.1,67.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Pillai,2023069,2023-27,2,,,,,,93.89,95.17,78.13,81.46,92.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Pillai,2023069,2023-27,3,,,,,,,,,,,62.04,66.08,69.94,44.31,69.24,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Pillai,2023069,2023-27,4,,,,,,,,,,,,,,,,73.57,74.26,82.57,80.03,79.96,80.93,,,,,,,,,,,,,,,,,,,
Nidhi Reddy,2023070,2023-27,1,74.69,83.1,81.69,71.28,78.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidhi Reddy,2023070,2023-27,2,,,,,,60.93,82.38,70.03,89.96,53.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidhi Reddy,2023070,2023-27,3,,,,,,,,,,,61.97,73.02,65.64,64.75,50.38,,,,,,,,,,,,,,,,,,,,,,,,,
Nidhi Reddy,2023070,2023-27,4,,,,,,,,,,,,,,,,55.87,39.0,47.33,57.66,42.82,68.7,,,,,,,,,,,,,,,,,,,
Arjun Pillai,2024001,2024-28,1,72.64,79.04,65.5,80.53,96.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Pillai,2024001,2024-28,2,,,,,,68.4,48.57,71.77,58.24,63.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnav Pandey,2024002,2024-28,1,55.89,57.08,78.28,72.6,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnav Pandey,2024002,2024-28,2,,,,,,76.3,57.61,72.17,74.6,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diya Kumar,2024003,2024-28,1,95.66,86.28,73.19,81.48,82.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diya Kumar,2024003,2024-28,2,,,,,,52.07,53.85,71.97,35.11,67.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Kumar,2024004,2024-28,1,42.23,67.75,63.27,68.49,63.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Kumar,2024004,2024-28,2,,,,,,100.0,99.33,100.0,100.0,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiya Pandey,2024005,2024-28,1,57.13,39.18,61.6,41.36,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiya Pandey,2024005,2024-28,2,,,,,,78.21,99.75,68.37,94.89,89.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avni Mehta,2024006,2024-28,1,71.37,43.62,35.48,30.19,42.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avni Mehta,2024006,2024-28,2,,,,,,69.12,65.11,74.42,64.21,48.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna Yadav,2024007,2024-28,1,44.08,71.3,57.97,69.39,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna Yadav,2024007,2024-28,2,,,,,,66.38,51.43,73.3,52.12,47.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Iyer,2024008,2024-28,1,75.95,71.89,75.53,79.86,93.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Iyer,2024008,2024-28,2,,,,,,41.22,47.24,42.92,54.09,40.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harsh Roy,2024009,2024-28,1,73.16,68.22,63.33,72.39,60.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harsh Roy,2024009,2024-28,2,,,,,,55.55,74.36,28.62,64.79,61.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Roy,2024010,2024-28,1,47.88,49.54,50.68,18.27,58.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Roy,2024010,2024-28,2,,,,,,65.8,66.34,50.17,65.54,55.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnav Shah,2024011,2024-28,1,50.61,31.18,30.38,34.9,41.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnav Shah,2024011,2024-28,2,,,,,,74.62,55.75,61.72,67.98,88.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Das,2024012,2024-28,1,79.15,68.68,63.46,65.83,66.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Das,2024012,2024-28,2,,,,,,92.8,82.65,90.93,69.41,74.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Pillai,2024013,2024-28,1,62.28,55.55,66.43,49.83,59.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Pillai,2024013,2024-28,2,,,,,,59.65,100.0,77.47,60.05,81.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Chauhan,2024014,2024-28,1,69.68,80.41,77.98,73.48,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Chauhan,2024014,2024-28,2,,,,,,86.19,53.64,69.83,69.08,76.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Nair,2024015,2024-28,1,39.91,58.91,60.15,72.24,44.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Nair,2024015,2024-28,2,,,,,,100.0,83.54,74.41,83.25,87.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Chatterjee,2024016,2024-28,1,72.54,94.01,67.31,61.06,89.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Chatterjee,2024016,2024-28,2,,,,,,33.84,67.06,35.76,24.67,35.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Iyer,2024017,2024-28,1,70.84,75.86,58.85,86.11,71.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Iyer,2024017,2024-28,2,,,,,,74.62,93.77,78.33,83.68,71.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Mehta,2024018,2024-28,1,61.93,50.61,46.51,48.61,62.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Mehta,2024018,2024-28,2,,,,,,59.39,60.71,41.39,45.85,63.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Mukherjee,2024019,2024-28,1,69.51,68.61,66.14,77.14,58.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Mukherjee,2024019,2024-28,2,,,,,,73.89,100.0,99.57,79.85,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divya Desai,2024020,2024-28,1,88.92,83.82,99.13,91.17,92.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divya Desai,2024020,2024-28,2,,,,,,40.31,59.85,66.54,55.23,71.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajesh Gupta,2024021,2024-28,1,48.89,58.77,58.62,67.14,51.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajesh Gupta,2024021,2024-28,2,,,,,,100.0,90.13,100.0,79.96,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ojas Chauhan,2024022,2024-28,1,94.34,85.55,56.17,79.29,79.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ojas Chauhan,2024022,2024-28,2,,,,,,56.55,51.14,47.08,44.74,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Sharma,2024023,2024-28,1,80.21,81.67,82.26,90.21,91.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Sharma,2024023,2024-28,2,,,,,,34.55,38.69,13.83,14.61,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajesh Roy,2024024,2024-28,1,60.9,39.19,47.48,74.05,49.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajesh Roy,2024024,2024-28,2,,,,,,92.2,70.56,95.0,87.47,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Singh,2024025,2024-28,1,78.42,80.75,85.46,77.76,59.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Singh,2024025,2024-28,2,,,,,,92.33,70.14,86.59,76.85,65.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Menon,2024026,2024-28,1,74.16,57.14,74.7,86.63,68.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Menon,2024026,2024-28,2,,,,,,84.7,67.08,71.67,66.0,67.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saanvi Pillai,2024027,2024-28,1,41.68,64.88,41.53,51.95,45.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saanvi Pillai,2024027,2024-28,2,,,,,,100.0,96.32,90.74,85.37,75.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Patel,2024028,2024-28,1,91.56,100.0,100.0,93.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Patel,2024028,2024-28,2,,,,,,98.74,76.77,68.6,76.41,83.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahul Yadav,2024029,2024-28,1,66.94,51.78,75.58,90.6,75.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahul Yadav,2024029,2024-28,2,,,,,,84.86,83.11,88.45,83.09,76.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Yadav,2024030,2024-28,1,55.57,61.2,54.9,61.2,62.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Yadav,2024030,2024-28,2,,,,,,95.33,83.28,69.42,79.05,82.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avni Agarwal,2024031,2024-28,1,56.35,43.89,46.28,56.12,36.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avni Agarwal,2024031,2024-28,2,,,,,,77.51,76.77,70.89,95.27,74.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anika Reddy,2024032,2024-28,1,61.74,92.29,91.01,81.47,78.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anika Reddy,2024032,2024-28,2,,,,,,98.89,58.37,83.82,66.88,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikram Tiwari,2024033,2024-28,1,62.0,66.18,54.94,76.57,48.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikram Tiwari,2024033,2024-28,2,,,,,,74.83,66.39,80.12,62.53,78.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Chatterjee,2024034,2024-28,1,53.27,39.41,44.15,51.6,40.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Chatterjee,2024034,2024-28,2,,,,,,53.99,75.44,86.78,97.05,70.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riya Roy,2024035,2024-28,1,64.02,96.85,89.59,76.98,94.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riya Roy,2024035,2024-28,2,,,,,,61.6,70.94,55.55,76.4,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divya Pillai,2024036,2024-28,1,45.15,61.84,48.08,40.77,48.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divya Pillai,2024036,2024-28,2,,,,,,57.71,58.0,90.63,60.91,66.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Mukherjee,2024037,2024-28,1,60.28,70.7,73.97,61.43,52.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Mukherjee,2024037,2024-28,2,,,,,,88.16,100.0,66.66,91.07,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Desai,2024038,2024-28,1,62.45,67.66,59.11,61.58,61.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Desai,2024038,2024-28,2,,,,,,72.88,65.2,63.09,68.67,57.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Singh,2024039,2024-28,1,52.36,58.4,47.79,53.38,53.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Singh,2024039,2024-28,2,,,,,,74.13,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Joshi,2024040,2024-28,1,64.82,49.08,73.55,63.74,63.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Joshi,2024040,2024-28,2,,,,,,79.96,86.56,64.69,57.87,50.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna Yadav,2024041,2024-28,1,94.86,74.55,53.24,83.73,86.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna Yadav,2024041,2024-28,2,,,,,,47.98,50.72,45.48,38.3,56.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayaan Jain,2024042,2024-28,1,49.1,43.45,76.56,70.12,64.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayaan Jain,2024042,2024-28,2,,,,,,58.11,52.64,59.08,42.2,56.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Patel,2024043,2024-28,1,71.43,64.94,73.29,78.83,75.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Patel,2024043,2024-28,2,,,,,,77.18,67.25,84.46,93.86,80.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myra Desai,2024044,2024-28,1,83.5,87.22,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myra Desai,2024044,2024-28,2,,,,,,61.09,67.63,54.44,58.48,79.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Nair,2024045,2024-28,1,86.72,65.88,79.51,70.84,94.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Nair,2024045,2024-28,2,,,,,,50.39,61.54,54.84,76.08,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshmi Gupta,2024046,2024-28,1,27.48,48.7,43.39,34.72,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshmi Gupta,2024046,2024-28,2,,,,,,79.73,93.65,86.63,71.78,69.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saanvi Mukherjee,2024047,2024-28,1,86.23,83.97,73.8,88.35,74.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saanvi Mukherjee,2024047,2024-28,2,,,,,,82.94,61.86,52.74,57.94,78.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Pandey,2024048,2024-28,1,72.53,68.73,78.67,65.33,76.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Pandey,2024048,2024-28,2,,,,,,50.05,52.66,55.28,58.54,61.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Pillai,2024049,2024-28,1,6.6,10.76,29.73,3.87,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Pillai,2024049,2024-28,2,,,,,,79.3,96.37,84.4,87.38,84.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishita Joshi,2024050,2024-28,1,86.24,67.47,70.04,63.94,42.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishita Joshi,2024050,2024-28,2,,,,,,86.65,67.39,85.58,82.97,94.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Kumar,2024051,2024-28,1,52.76,60.12,78.09,45.45,43.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Kumar,2024051,2024-28,2,,,,,,66.92,71.42,80.79,65.82,52.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Shah,2024052,2024-28,1,90.69,90.08,100.0,96.82,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Shah,2024052,2024-28,2,,,,,,88.08,73.91,92.44,55.88,84.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myra Verma,2024053,2024-28,1,71.13,58.83,50.68,64.04,66.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myra Verma,2024053,2024-28,2,,,,,,69.33,74.79,79.59,79.22,87.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Gupta,2024054,2024-28,1,43.12,36.88,31.39,32.35,37.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Gupta,2024054,2024-28,2,,,,,,8.97,7.23,21.31,7.93,13.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pranav Patel,2024055,2024-28,1,100.0,100.0,88.14,98.56,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pranav Patel,2024055,2024-28,2,,,,,,71.16,61.09,81.99,65.46,73.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Joshi,2024056,2024-28,1,100.0,77.74,96.28,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Joshi,2024056,2024-28,2,,,,,,46.73,63.25,45.68,50.3,69.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ananya Jain,2024057,2024-28,1,62.02,60.51,72.61,55.95,66.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ananya Jain,2024057,2024-28,2,,,,,,87.99,81.67,67.86,86.78,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikram Menon,2024058,2024-28,1,49.74,65.85,53.12,51.59,67.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikram Menon,2024058,2024-28,2,,,,,,35.67,32.37,52.26,50.19,63.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshmi Shah,2024059,2024-28,1,69.61,73.67,74.83,56.93,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshmi Shah,2024059,2024-28,2,,,,,,79.9,83.95,84.89,76.39,71.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Sharma,2024060,2024-28,1,82.85,70.89,93.18,81.93,86.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Sharma,2024060,2024-28,2,,,,,,91.1,94.05,98.98,83.63,91.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna Kumar,2024061,2024-28,1,62.32,95.06,57.81,58.9,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna Kumar,2024061,2024-28,2,,,,,,70.44,86.77,95.38,80.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiara Yadav,2024062,2024-28,1,51.08,55.8,53.05,42.1,41.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiara Yadav,2024062,2024-28,2,,,,,,84.82,82.69,87.06,66.47,74.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reyansh Menon,2024063,2024-28,1,52.04,66.05,56.98,81.97,57.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reyansh Menon,2024063,2024-28,2,,,,,,71.96,64.52,70.32,82.17,72.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Tiwari,2024064,2024-28,1,48.85,53.6,58.84,70.03,44.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Tiwari,2024064,2024-28,2,,,,,,66.65,46.87,56.87,58.4,57.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Das,2024065,2024-28,1,71.27,67.33,77.16,90.11,89.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Das,2024065,2024-28,2,,,,,,46.93,39.38,42.71,37.18,42.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
